nThreads, rep, MatrixName, NRows, NCol, NZ, k, hackSize, time, err_rel, speedup, bandwidth, GFLOPS
0, 6, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 4, 64, 0.000003, 76.022612, 1.413782, 7.695056, 235.991968
0, 7, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 4, 64, 0.000003, 76.022612, 1.440491, 7.840428, 240.450254
0, 8, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 4, 64, 0.000003, 76.022612, 1.447785, 7.880126, 241.667715
0, 9, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 4, 64, 0.000003, 76.022612, 1.457006, 7.930319, 243.207012
0, 0, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 32, 0.000004, 93.642632, 1.799429, 5.318690, 305.957543
0, 1, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 32, 0.000004, 93.642632, 1.827248, 5.400915, 310.687539
0, 2, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 32, 0.000004, 93.642632, 1.746258, 5.161528, 296.916793
0, 3, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 32, 0.000004, 93.642632, 1.822798, 5.387764, 309.931019
0, 4, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 32, 0.000004, 93.642632, 1.806667, 5.340084, 307.188246
0, 5, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 32, 0.000004, 93.642632, 1.815430, 5.365986, 308.678256
0, 6, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 32, 0.000004, 93.642632, 1.795114, 5.305935, 305.223826
0, 7, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 32, 0.000004, 93.642632, 1.834712, 5.422978, 311.956698
0, 8, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 32, 0.000004, 93.642632, 1.772445, 5.238931, 301.369380
0, 9, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 32, 0.000004, 93.642632, 1.796550, 5.310180, 305.468007
0, 0, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 64, 0.000003, 93.642632, 2.331970, 7.003842, 396.505712
0, 1, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 64, 0.000004, 93.642632, 1.890309, 5.677357, 321.409942
0, 2, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 64, 0.000003, 93.642632, 2.266082, 6.805954, 385.302733
0, 3, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 64, 0.000003, 93.642632, 2.291518, 6.882347, 389.627546
0, 4, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 64, 0.000003, 93.642632, 2.279886, 6.847411, 387.649727
0, 5, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 64, 0.000003, 93.642632, 2.376389, 7.137249, 404.058210
0, 6, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 64, 0.000003, 93.642632, 2.322324, 6.974871, 394.865552
0, 7, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 64, 0.000003, 93.642632, 2.282203, 6.854370, 388.043683
0, 8, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 64, 0.000003, 93.642632, 2.451624, 7.363210, 416.850441
0, 9, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 64, 0.000003, 93.642632, 2.312757, 6.946138, 393.238928
0, 0, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 32, 0.000004, 126.978807, 2.731941, 5.885794, 471.013590
0, 1, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 32, 0.000004, 126.978807, 2.729697, 5.880957, 470.626559
0, 2, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 32, 0.000004, 126.978807, 2.763761, 5.954347, 476.499602
0, 3, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 32, 0.000004, 126.978807, 2.495898, 5.377254, 430.317428
0, 4, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 32, 0.000004, 126.978807, 2.754594, 5.934598, 474.919160
0, 5, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 32, 0.000004, 126.978807, 2.756880, 5.939523, 475.313286
0, 6, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 32, 0.000004, 126.978807, 2.743221, 5.910095, 472.958289
0, 7, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 32, 0.000004, 126.978807, 2.727455, 5.876129, 470.240163
0, 8, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 32, 0.000004, 126.978807, 2.747759, 5.919872, 473.740691
0, 9, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 32, 0.000004, 126.978807, 2.734190, 5.890638, 471.401213
0, 0, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 64, 0.000003, 126.978807, 3.449679, 7.543198, 594.758568
0, 1, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 64, 0.000003, 126.978807, 3.493208, 7.638380, 602.263392
0, 2, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 64, 0.000003, 126.978807, 3.489539, 7.630357, 601.630794
0, 3, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 64, 0.000003, 126.978807, 3.460459, 7.566771, 596.617203
0, 4, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 64, 0.000003, 126.978807, 3.474938, 7.598431, 599.113492
0, 5, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 64, 0.000003, 126.978807, 3.482223, 7.614361, 600.369504
0, 6, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 64, 0.000003, 126.978807, 3.496885, 7.646421, 602.897358
0, 7, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 64, 0.000003, 126.978807, 3.493208, 7.638380, 602.263392
0, 8, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 64, 0.000003, 126.978807, 3.496885, 7.646421, 602.897358
0, 9, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 64, 0.000003, 126.978807, 3.493208, 7.638380, 602.263392
0, 0, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 32, 0.000004, 92.338795, 3.186942, 5.574818, 554.589685
0, 1, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 32, 0.000004, 92.338795, 3.200889, 5.599216, 557.016791
0, 2, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 32, 0.000004, 92.338795, 3.203225, 5.603303, 557.423376
0, 3, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 32, 0.000004, 92.338795, 3.203225, 5.603303, 557.423376
0, 4, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 32, 0.000004, 92.338795, 3.191577, 5.582927, 555.396367
0, 5, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 32, 0.000004, 92.338795, 3.196226, 5.591060, 556.205399
0, 6, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 32, 0.000004, 92.338795, 3.200889, 5.599216, 557.016791
0, 7, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 32, 0.000004, 92.338795, 3.189258, 5.578870, 554.992732
0, 8, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 32, 0.000004, 92.338795, 3.191577, 5.582927, 555.396367
0, 9, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 32, 0.000004, 92.338795, 3.193900, 5.586991, 555.800588
0, 0, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 64, 0.000004, 92.338795, 3.886996, 6.894154, 676.412765
0, 1, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 64, 0.000004, 92.338795, 3.863045, 6.851672, 672.244697
0, 2, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 64, 0.000004, 92.338795, 3.904287, 6.924822, 679.421742
0, 3, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 64, 0.000004, 92.338795, 3.907764, 6.930988, 680.026682
0, 4, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 64, 0.000004, 92.338795, 3.886996, 6.894154, 676.412765
0, 5, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 64, 0.000004, 92.338795, 3.866448, 6.857709, 672.836988
0, 6, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 64, 0.000004, 92.338795, 3.869858, 6.863756, 673.430323
0, 7, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 64, 0.000004, 92.338795, 3.907764, 6.930988, 680.026682
0, 8, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 64, 0.000004, 92.338795, 3.883556, 6.888053, 675.814165
0, 9, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 64, 0.000004, 92.338795, 3.890442, 6.900266, 677.012427
0, 0, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 32, 0.000007, 123.791638, 4.133758, 4.638196, 726.267255
0, 1, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 32, 0.000007, 123.791638, 4.149544, 4.655907, 729.040612
0, 2, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 32, 0.000007, 123.791638, 4.179468, 4.689483, 734.298075
0, 3, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 32, 0.000007, 123.791638, 4.137693, 4.642611, 726.958614
0, 4, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 32, 0.000007, 123.791638, 4.163455, 4.671516, 731.484651
0, 5, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 32, 0.000007, 123.791638, 4.159471, 4.667045, 730.784660
0, 6, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 32, 0.000007, 123.791638, 4.167447, 4.675995, 732.185984
0, 7, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 32, 0.000007, 123.791638, 4.163455, 4.671516, 731.484651
0, 8, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 32, 0.000007, 123.791638, 4.167447, 4.675995, 732.185984
0, 9, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 32, 0.000007, 123.791638, 4.159471, 4.667045, 730.784660
0, 0, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 64, 0.000006, 123.791638, 4.776535, 5.418187, 839.197800
0, 1, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 64, 0.000006, 123.791638, 4.781790, 5.424147, 840.121017
0, 2, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 64, 0.000006, 123.791638, 4.753031, 5.391526, 835.068363
0, 3, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 64, 0.000006, 123.791638, 4.773912, 5.415211, 838.736952
0, 4, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 64, 0.000006, 123.791638, 4.789694, 5.433113, 841.509657
0, 5, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 64, 0.000006, 123.791638, 4.771292, 5.412239, 838.276610
0, 6, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 64, 0.000006, 123.791638, 4.768675, 5.409270, 837.816773
0, 7, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 64, 0.000006, 123.791638, 4.787056, 5.430121, 841.046267
0, 8, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 64, 0.000006, 123.791638, 4.776535, 5.418187, 839.197800
0, 9, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 64, 0.000006, 123.791638, 4.781790, 5.424147, 840.121017
0, 0, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 32, 0.000011, 92.741103, 5.025199, 4.001532, 878.791734
0, 1, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 32, 0.000011, 92.741103, 5.007910, 3.987765, 875.768344
0, 2, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 32, 0.000011, 92.741103, 5.028092, 4.003836, 879.297662
0, 3, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 32, 0.000011, 92.741103, 5.016540, 3.994637, 877.277434
0, 4, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 32, 0.000011, 92.741103, 5.012221, 3.991198, 876.522240
0, 5, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 32, 0.000011, 92.741103, 5.012221, 3.991198, 876.522240
0, 6, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 32, 0.000011, 92.741103, 5.026645, 4.002684, 879.044625
0, 7, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 32, 0.000012, 92.741103, 4.805389, 3.826499, 840.352139
0, 8, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 32, 0.000011, 92.741103, 5.022309, 3.999231, 878.286386
0, 9, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 32, 0.000011, 92.741103, 5.012221, 3.991198, 876.522240
0, 0, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 64, 0.000010, 92.741103, 5.401234, 4.334045, 944.551655
0, 1, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 64, 0.000010, 92.741103, 5.391232, 4.326019, 942.802472
0, 2, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 64, 0.000010, 92.741103, 5.406249, 4.338069, 945.428683
0, 3, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 64, 0.000010, 92.741103, 5.374643, 4.312708, 939.901519
0, 4, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 64, 0.000010, 92.741103, 5.401234, 4.334045, 944.551655
0, 5, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 64, 0.000010, 92.741103, 5.392896, 4.327354, 943.093552
0, 6, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 64, 0.000010, 92.741103, 5.406249, 4.338069, 945.428683
0, 7, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 64, 0.000010, 92.741103, 5.384584, 4.320684, 941.639944
0, 8, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 64, 0.000010, 92.741103, 5.372990, 4.311381, 939.612405
0, 9, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 64, 0.000010, 92.741103, 5.389568, 4.324684, 942.511571
0, 0, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 32, 0.000005, 60.679286, 0.699895, 4.208102, 121.113396
0, 1, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 32, 0.000005, 60.679286, 0.689872, 4.147836, 119.378891
0, 2, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 32, 0.000005, 60.679286, 0.712957, 4.286631, 123.373555
0, 3, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 32, 0.000005, 60.679286, 0.699895, 4.208102, 121.113396
0, 4, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 32, 0.000005, 60.679286, 0.708851, 4.261948, 122.663146
0, 5, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 32, 0.000005, 60.679286, 0.699012, 4.202792, 120.960571
0, 6, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 32, 0.000005, 60.679286, 0.711126, 4.275626, 123.056804
0, 7, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 32, 0.000005, 60.679286, 0.701224, 4.216092, 121.343351
0, 8, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 32, 0.000005, 60.679286, 0.710670, 4.272883, 122.977871
0, 9, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 32, 0.000005, 60.679286, 0.713416, 4.289392, 123.452998
0, 0, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 64, 0.000003, 60.679286, 1.089414, 6.550590, 188.517709
0, 1, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 64, 0.000003, 60.679286, 1.093716, 6.576456, 189.262087
0, 2, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 64, 0.000004, 60.679286, 0.975294, 5.864392, 168.769801
0, 3, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 64, 0.000003, 60.679286, 1.111268, 6.681996, 192.299393
0, 4, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 64, 0.000003, 60.679286, 1.135179, 6.825769, 196.436991
0, 5, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 64, 0.000003, 60.679286, 1.078807, 6.486806, 186.682080
0, 6, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 64, 0.000003, 60.679286, 1.090487, 6.557037, 188.703238
0, 7, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 64, 0.000003, 60.679286, 1.101326, 6.622217, 190.579030
0, 8, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 64, 0.000003, 60.679286, 1.093716, 6.576456, 189.262087
0, 9, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 64, 0.000003, 60.679286, 1.083025, 6.512170, 187.412025
0, 0, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 32, 0.000005, 54.020559, 0.944663, 4.528494, 167.736225
0, 1, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 32, 0.000005, 54.020559, 0.907162, 4.348724, 161.077507
0, 2, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 32, 0.000005, 54.020559, 0.927620, 4.446795, 164.710058
0, 3, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 32, 0.000005, 54.020559, 0.895872, 4.294602, 159.072805
0, 4, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 32, 0.000005, 54.020559, 0.932426, 4.469835, 165.563472
0, 5, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 32, 0.000005, 54.020559, 0.907162, 4.348724, 161.077507
0, 6, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 32, 0.000005, 54.020559, 0.934241, 4.478537, 165.885791
0, 7, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 32, 0.000005, 54.020559, 0.947148, 4.540411, 168.177626
0, 8, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 32, 0.000005, 54.020559, 0.905450, 4.340519, 160.773585
0, 9, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 32, 0.000005, 54.020559, 0.937282, 4.493115, 166.425775
0, 0, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 64, 0.000003, 54.020559, 1.460107, 6.999949, 259.259620
0, 1, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 64, 0.000003, 54.020559, 1.433930, 6.874452, 254.611564
0, 2, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 64, 0.000003, 54.020559, 1.353069, 6.486795, 240.253770
0, 3, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 64, 0.000003, 54.020559, 1.461589, 7.007055, 259.522830
0, 4, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 64, 0.000003, 54.020559, 1.364612, 6.542133, 242.303317
0, 5, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 64, 0.000003, 54.020559, 1.439666, 6.901950, 255.629988
0, 6, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 64, 0.000003, 54.020559, 1.377670, 6.604737, 244.622000
0, 7, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 64, 0.000003, 54.020559, 1.340471, 6.426396, 238.016753
0, 8, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 64, 0.000003, 54.020559, 1.411437, 6.766618, 250.617655
0, 9, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 64, 0.000003, 54.020559, 1.356895, 6.505136, 240.933071
0, 0, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 32, 0.000005, 64.098600, 1.885634, 4.910322, 319.337920
0, 1, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 32, 0.000005, 64.098600, 1.891541, 4.925705, 320.338337
0, 2, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 32, 0.000005, 64.098600, 1.898679, 4.944292, 321.547170
0, 3, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 32, 0.000005, 64.098600, 1.896294, 4.938081, 321.143213
0, 4, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 32, 0.000005, 64.098600, 1.896294, 4.938081, 321.143213
0, 5, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 32, 0.000005, 64.098600, 1.887993, 4.916464, 319.737345
0, 6, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 32, 0.000005, 64.098600, 1.893915, 4.931885, 320.740270
0, 7, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 32, 0.000005, 64.098600, 1.895104, 4.934981, 320.941615
0, 8, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 32, 0.000005, 64.098600, 1.886813, 4.913391, 319.537508
0, 9, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 32, 0.000005, 64.098600, 1.886813, 4.913391, 319.537508
0, 0, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 64, 0.000003, 64.098600, 2.818767, 7.340756, 477.366944
0, 1, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 64, 0.000003, 64.098600, 2.805669, 7.306645, 475.148679
0, 2, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 64, 0.000003, 64.098600, 2.821402, 7.347617, 477.813085
0, 3, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 64, 0.000003, 64.098600, 2.782396, 7.246037, 471.207375
0, 4, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 64, 0.000003, 64.098600, 2.805669, 7.306645, 475.148679
0, 5, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 64, 0.000003, 64.098600, 2.821402, 7.347617, 477.813085
0, 6, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 64, 0.000003, 64.098600, 2.813513, 7.327073, 476.477157
0, 7, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 64, 0.000003, 64.098600, 2.810894, 7.320251, 476.033507
0, 8, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 64, 0.000004, 64.098600, 2.729566, 7.108454, 462.260381
0, 9, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 64, 0.000003, 64.098600, 2.810894, 7.320251, 476.033507
0, 0, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 32, 0.000006, 48.364451, 2.472130, 4.889925, 425.105322
0, 1, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 32, 0.000006, 48.364451, 2.476248, 4.898071, 425.813442
0, 2, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 32, 0.000006, 48.364451, 2.485910, 4.917182, 427.474907
0, 3, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 32, 0.000006, 48.364451, 2.472130, 4.889925, 425.105322
0, 4, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 32, 0.000006, 48.364451, 2.479001, 4.903516, 426.286835
0, 5, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 32, 0.000006, 48.364451, 2.481760, 4.908973, 426.761282
0, 6, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 32, 0.000006, 48.364451, 2.480379, 4.906243, 426.523926
0, 7, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 32, 0.000006, 48.364451, 2.483141, 4.911706, 426.998873
0, 8, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 32, 0.000006, 48.364451, 2.466660, 4.879107, 424.164816
0, 9, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 32, 0.000006, 48.364451, 2.481760, 4.908973, 426.761282
0, 0, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 64, 0.000004, 48.364451, 3.489610, 6.902935, 600.070445
0, 1, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 64, 0.000004, 48.364451, 3.476011, 6.876033, 597.731883
0, 2, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 64, 0.000004, 48.364451, 3.470601, 6.865331, 596.801554
0, 3, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 64, 0.000004, 48.364451, 3.476011, 6.876033, 597.731883
0, 4, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 64, 0.000004, 48.364451, 3.459831, 6.844026, 594.949557
0, 5, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 64, 0.000004, 48.364451, 3.484158, 6.892149, 599.132828
0, 6, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 64, 0.000004, 48.364451, 3.465207, 6.854662, 595.874116
0, 7, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 64, 0.000004, 48.364451, 3.492343, 6.908340, 600.540355
0, 8, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 64, 0.000004, 48.364451, 3.473304, 6.870678, 597.266356
0, 9, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 64, 0.000004, 48.364451, 3.486882, 6.897537, 599.601270
0, 0, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 16, 32, 0.000006, 72.176783, 2.995016, 4.940114, 516.424257
0, 1, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 16, 32, 0.000006, 72.176783, 2.990485, 4.932640, 515.642974
